"","COLECTION NUMBER","CLASS","FAMILY","GENUS","SPECIES","SUSPECIES","IDENTIFIER","IDENTIF. YEAR","COUNTRY","STATE","MUNICIPALITY","LOCALITY","LATITUDE (DEGREES)","LATITUDE (MINUTES)","LATITUDE (SECONDS)","LONGITUDE (DEGREES)","LONGITUD (MINUTES)","LONGITUD (SECONDS)","COLLECTOR","COLLECTOR ACRONYM","COLLECTOR NUMBER","COLLECTION TIME","COLLECTION DAY","COLLECTION MONTH","COLLECTION YEAR","SEX","AGE","VEGETATION","COLLECTION SITE","ALTITUDE","ADITIONAL INFORMATION","SAMPLE PREPARAYION","TISSUE","LATITUDE","LONGITUDE"
"72",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",2009,"México","Quintana Roo","Othón P. Blanco","Carr. Chetumal-Bacalar","18","31","39.4",88,22,"42.8","Norma L. Manríquez Morán","NLMM","387","11:31 h",23,"March",2009,NA,NA,"Rainforest","Ground",20,NA,"70% Ethanol","YES",18.5276111111111,-88.3785555555556
"73",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",2009,"México","Quintana Roo","Othón P. Blanco","Carr. Chetumal-Bacalar","18","31","9.4",88,22,"42.8","Norma L. Manríquez Morán","NLMM","389","12:03 h",23,"March",2009,NA,NA,"Rainforest","Ground",20,NA,"70% Ethanol","YES",18.5192777777778,-88.3785555555556
"74",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",2009,"México","Quintana Roo","Othón P. Blanco","Carr. Chetumal-Bacalar","18","31","14.5",88,22,"5.0999999999999996","Norma L. Manríquez Morán","NLMM","390","12:14 h",23,"March",2009,NA,NA,"Rainforest","Ground",19,NA,"70% Ethanol","YES",18.5206944444444,-88.3680833333333
"75",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",2009,"México","Quintana Roo","Othón P. Blanco","Carr. Chetumal-Bacalar","18","31","14.5",88,22,"5.0999999999999996","Norma L. Manríquez Morán","NLMM","391","12:35  h",23,"March",2009,NA,NA,"Rainforest","Ground",19,NA,"70% Ethanol","YES",18.5206944444444,-88.3680833333333
"76",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",2009,"México","Quintana Roo","Othón P. Blanco","Carr. Chetumal-Bacalar","18","31","14.5",88,22,"5.0999999999999996","Norma L. Manríquez Morán","NLMM","392","13: 08 h",23,"March",2009,NA,NA,"Rainforest","Ground",19,NA,"70% Ethanol","YES",18.5206944444444,-88.3680833333333
"77",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",2009,"México","Quintana Roo","Othón P. Blanco","Carr. Chetumal-Bacalar","18","31","14.5",88,22,"5.0999999999999996","Norma L. Manríquez Morán","NLMM","393","13: 15 h",23,"March",2009,NA,NA,"Rainforest","Ground",19,NA,"70% Ethanol","YES",18.5206944444444,-88.3680833333333
"78",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Othón P. Blanco","Luis Echeverria","18","39","11.44",88,12,"59.63","Norma L. Manríquez Morán","NLMM","132",NA,13,"July",1999,NA,NA,"Rainforest","Among bushes",5,NA,"70% Ethanol","YES",18.6531777777778,-88.2165638888889
"79",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Othón P. Blanco","Luis Echeverria","18","39","11.44",88,12,"59.63","Norma L. Manríquez Morán","NLMM","133",NA,13,"July",1999,NA,NA,"Rainforest","Among bushes",5,NA,"70% Ethanol",NA,18.6531777777778,-88.2165638888889
"80",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",2009,"México","Quintana Roo","Othón P. Blanco","Pedro A Santos","18","57","5",88,10,"38.4","Norma L. Manríquez Morán","NLMM","388","14:46 h",24,"March",2009,NA,NA,"Rainforest","Ground",17,NA,"70% Ethanol","YES",18.9513888888889,-88.1773333333333
"81",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",2009,"México","Quintana Roo","Othón P. Blanco","Pedro A Santos","18","57","5",88,10,"38.4","Norma L. Manríquez Morán","NLMM","394","14:54 h",24,"March",2009,NA,NA,"Rainforest","Ground",17,NA,"70% Ethanol","YES",18.9513888888889,-88.1773333333333
"82",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Saúl F. Domínguez Guerrero",2010,"México","Quintana Roo","Othón P. Blanco","Pedro A. Santos","18","57","9.6999999999999993",88,9,"59.3","Saúl F. Domínguez Guerrero","SFDG","176","0.44513888888888892",9,"September",2010,NA,NA,"Rainforesttropical perenne","Ground",23,NA,"70% Ethanol","YES",18.9526944444444,-88.1664722222222
"83",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",1999,"México","Yucatán","Celestún","Celestún","20","51","49.36",90,23,"57.7","Norma L. Manríquez Morán","NLMM","138",NA,22,"August",1999,NA,NA,"Halophytic vegetation","Beach",1,NA,"70% Ethanol","YES",20.8637111111111,-90.3993611111111
"84",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",1999,"México","Yucatán","Celestún","Celestún","20","51","49.36",90,23,"57.7","Norma L. Manríquez Morán","NLMM","139",NA,22,"August",1999,NA,NA,"Halophytic vegetation","Beach",1,NA,"70% Ethanol","YES",20.8637111111111,-90.3993611111111
"85",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",1999,"México","Yucatán","Celestún","Celestún","20","51","49.36",90,23,"57.7","Norma L. Manríquez Morán","NLMM","140",NA,22,"August",1999,NA,NA,"Halophytic vegetation","Beach",1,NA,"70% Ethanol","YES",20.8637111111111,-90.3993611111111
"86",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",1999,"México","Yucatán","Celestún","Celestún","20","51","49.36",90,23,"57.7","Norma L. Manríquez Morán","NLMM","141",NA,22,"August",1999,NA,NA,"Halophytic vegetation","Beach",1,NA,"70% Ethanol",NA,20.8637111111111,-90.3993611111111
"87",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",1999,"México","Yucatán","Celestún","Celestún","20","51","49.36",90,23,"57.7","Norma L. Manríquez Morán","NLMM","142",NA,22,"August",1999,NA,NA,"Halophytic vegetation","Beach",1,NA,"70% Ethanol",NA,20.8637111111111,-90.3993611111111
"88",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",1999,"México","Yucatán","Celestún","Celestún","20","51","49.36",90,23,"57.7","Norma L. Manríquez Morán","NLMM","143",NA,22,"August",1999,NA,NA,"Halophytic vegetation","Beach",1,NA,"70% Ethanol","YES",20.8637111111111,-90.3993611111111
"89",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",1999,"México","Yucatán","Celestún","Celestún","20","51","49.36",90,23,"57.7","Norma L. Manríquez Morán","NLMM","144",NA,22,"August",1999,NA,NA,"Halophytic vegetation","Beach",1,NA,"70% Ethanol","YES",20.8637111111111,-90.3993611111111
"90",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",1999,"México","Yucatán","Celestún","Celestún","20","51","49.36",90,23,"57.7","Norma L. Manríquez Morán","NLMM","145",NA,22,"August",1999,NA,NA,"Halophytic vegetation","Beach",1,NA,"70% Ethanol",NA,20.8637111111111,-90.3993611111111
"91",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",1999,"México","Yucatán","Celestún","Celestún","20","51","49.36",90,23,"57.7","Norma L. Manríquez Morán","NLMM","146",NA,22,"August",1999,NA,NA,"Halophytic vegetation","Beach",1,NA,"70% Ethanol","YES",20.8637111111111,-90.3993611111111
"92",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",2000,"México","Yucatán","Celestún","Celestún","20","51","49.36",90,23,"57.7","Norma L. Manríquez Morán","NLMM","162",NA,6,"July",2000,NA,NA,"Halophytic vegetation","Beach",1,NA,"70% Ethanol",NA,20.8637111111111,-90.3993611111111
"93",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",2000,"México","Yucatán","Celestún","Celestún","20","51","49.36",90,23,"57.7","Norma L. Manríquez Morán","NLMM","163",NA,6,"July",2000,NA,NA,"Halophytic vegetation","Beach",1,NA,"70% Ethanol",NA,20.8637111111111,-90.3993611111111
"94",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",2000,"México","Yucatán","Celestún","Celestún","20","51","49.36",90,23,"57.7","Norma L. Manríquez Morán","NLMM","164",NA,6,"July",2000,NA,NA,"Halophytic vegetation","Beach",1,NA,"70% Ethanol",NA,20.8637111111111,-90.3993611111111
"95",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",2000,"México","Yucatán","Celestún","Celestún","20","51","49.36",90,23,"57.7","Norma L. Manríquez Morán","NLMM","165",NA,6,"July",2000,NA,NA,"Halophytic vegetation","Beach",1,NA,"70% Ethanol",NA,20.8637111111111,-90.3993611111111
"96",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",2000,"México","Yucatán","Celestún","Celestún","20","51","49.36",90,23,"57.7","Norma L. Manríquez Morán","NLMM","166",NA,6,"July",2000,NA,NA,"Halophytic vegetation","Beach",1,NA,"70% Ethanol",NA,20.8637111111111,-90.3993611111111
"97",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",2000,"México","Yucatán","Celestún","Celestún","20","51","49.36",90,23,"57.7","Norma L. Manríquez Morán","NLMM","167",NA,6,"July",2000,NA,NA,"Halophytic vegetation","Beach",1,NA,"70% Ethanol",NA,20.8637111111111,-90.3993611111111
"98",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",2000,"México","Yucatán","Celestún","Celestún","20","51","49.36",90,23,"57.7","Norma L. Manríquez Morán","NLMM","168",NA,6,"July",2000,NA,NA,"Halophytic vegetation","Beach",1,NA,"70% Ethanol",NA,20.8637111111111,-90.3993611111111
"99",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",2000,"México","Yucatán","Celestún","Celestún","20","51","49.36",90,23,"57.7","Norma L. Manríquez Morán","NLMM","169",NA,6,"July",2000,NA,NA,"Halophytic vegetation","Beach",1,NA,"70% Ethanol",NA,20.8637111111111,-90.3993611111111
"100",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",2000,"México","Yucatán","Celestún","Celestún","20","51","49.36",90,23,"57.7","Norma L. Manríquez Morán","NLMM","170",NA,6,"July",2000,NA,NA,"Halophytic vegetation","Beach",1,NA,"70% Ethanol","YES",20.8637111111111,-90.3993611111111
"101",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",2009,"México","Yucatán","Celestún","Celestún","20","51","33",90,23,"40","Norma L. Manríquez Morán","NLMM","395","11: 50 h",18,"April",2009,NA,NA,"Vegetación halofita","Beach",1,NA,"70% Ethanol","YES",20.8591666666667,-90.3944444444444
"102",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",2009,"México","Yucatán","Celestún","Celestún","20","51","33",90,23,"40","Norma L. Manríquez Morán","NLMM","396","12:22 h",18,"April",2009,NA,NA,"Vegetación halofita","Beach",1,NA,"70% Ethanol","YES",20.8591666666667,-90.3944444444444
"103",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",2009,"México","Yucatán","Celestún","Celestún","20","51","33",90,23,"40","Norma L. Manríquez Morán","NLMM","397","12:33 h",18,"April",2009,NA,NA,"Vegetación halofita","Beach",1,NA,"70% Ethanol","YES",20.8591666666667,-90.3944444444444
"104",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",2009,"México","Yucatán","Celestún","Celestún","20","51","33",90,23,"40","Norma L. Manríquez Morán","NLMM","398","12:52 h",18,"April",2009,NA,NA,"Vegetación halofita","Beach",1,NA,"70% Ethanol","YES",20.8591666666667,-90.3944444444444
"105",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",2009,"México","Yucatán","Celestún","Celestún","20","51","33",90,23,"40","Norma L. Manríquez Morán","NLMM","399","13:08 h",18,"April",2009,NA,NA,"Vegetación halofita","Beach",1,NA,"70% Ethanol","YES",20.8591666666667,-90.3944444444444
"106",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Saúl F. Domínguez Guerrero",2010,"México","Yucatán","Motul","Motul","21","5","37.4",89,18,"3.8","Saúl F. Domínguez Guerrero","SFDG","120","0.5",21,"June",2010,"Female",NA,"Rainforest","Under rock",15,NA,"70% Ethanol","YES",21.0937222222222,-89.3010555555555
"107",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Saúl F. Domínguez Guerrero",2010,"México","Yucatán","Motul","Motul","21","5","26.4",89,18,"11.2","Saúl F. Domínguez Guerrero","SFDG","121","0.57291666666666663",21,"June",2010,"Male",NA,"Rainforest","Under rock",16,NA,"70% Ethanol","YES",21.0906666666667,-89.3031111111111
"108",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Saúl F. Domínguez Guerrero",2010,"México","Yucatán","Motul","Motul","21","5","26.4",89,18,"11.2","Saúl F. Domínguez Guerrero","SFDG","122","0.58333333333333337",21,"June",2010,"Male",NA,"Rainforest","Under rock",15,NA,"70% Ethanol","YES",21.0906666666667,-89.3031111111111
"109",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Saúl F. Domínguez Guerrero",2010,"México","Yucatán","Motul","Motul","21","5","26.4",89,18,"11.2","Saúl F. Domínguez Guerrero","SFDG","123","0.61527777777777781",21,"June",2010,"Male",NA,"Rainforest","Under bush",15,NA,"70% Ethanol","YES",21.0906666666667,-89.3031111111111
"110",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Saúl F. Domínguez Guerrero",2010,"México","Yucatán","Motul","Motul","21","5","36.799999999999997",89,18,"3.4","Leonardo D. Orozco Rodríguez","LDOR","51","0.48958333333333331",21,"June",2010,"Male",NA,"Rainforest","Under rock",13,NA,"70% Ethanol","YES",21.0935555555556,-89.3009444444444
"111",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Saúl F. Domínguez Guerrero",2010,"México","Yucatán","Motul","Motul","21","5","22.1",89,18,"11.3","Leonardo D. Orozco Rodríguez","LDOR","52","0.6430555555555556",21,"June",2010,"Male",NA,"Rainforest","Under bush",13,NA,"70% Ethanol","YES",21.0894722222222,-89.3031388888889
"112",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Saúl F. Domínguez Guerrero",2010,"México","Yucatán","Oxkutzcab","Oxkutzcab","20","16","49",89,23,"57.9","Saúl F. Domínguez Guerrero","SFDG","179","0.67569444444444438",12,"September",2010,NA,NA,"Rainforesttropical caducifolia","Ground",38,NA,"70% Ethanol","YES",20.2802777777778,-89.3994166666667
"113",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Saúl F. Domínguez Guerrero",2010,"México","Yucatán","Oxkutzcab","Oxkutzcab","20","16","49",89,23,"57.9","Saúl F. Domínguez Guerrero","SFDG","180","0.6875",12,"September",2010,NA,NA,"Rainforesttropical caducifolia","Ground",41,NA,"70% Ethanol","YES",20.2802777777778,-89.3994166666667
"114",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Anahi Esquvel Ramírez",2010,"México","Yucatán","Oxkutzcab","Oxkutzcab","20","16","49.7",89,23,"57.2","Anahí Esquivel Ramírez","AER","7","0.62847222222222221",12,"September",2010,NA,NA,"Rainforesttropical caducifolia","Under rock",50,NA,"70% Ethanol","YES",20.2804722222222,-89.3992222222222
"115",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Norma L. Manríquez Morán",1999,"México","Yucatán","Telchac Puerto","Telchac","21","20","37.78",89,15,"44.85","Norma L. Manríquez Morán","NLMM","137",NA,21,"August",1999,NA,NA,"Halophytic vegetation","Beach",1,NA,"70% Ethanol","YES",21.3438277777778,-89.2624583333333
"116",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Anahí Esquivel Ramírez",2011,"México","Yucatán","Tizimin","Rio Lagartos","21","34","54.1",88,9,"32.200000000000003","Francisco T. Quezada Quezada","FTQQ","15","0.625",8,"September",2011,NA,NA,"Rainforest (modified)",NA,4,NA,"70% Ethanol","YES",21.5816944444444,-88.1589444444444
"117",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Anahí Esquivel Ramírez",2011,"México","Yucatán","Tizimin","Rio Lagartos","21","34","54.1",88,9,"32.200000000000003","Francisco T. Quezada Quezada","FTQQ","16","0.66666666666666663",8,"September",2011,NA,NA,"Rainforest (modified)",NA,4,NA,"70% Ethanol","YES",21.5816944444444,-88.1589444444444
"118",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Anahí Esquivel Ramírez",2011,"México","Yucatán","Tizimin","Río Lagartos","21","34","57.7",88,9,"26.3","Anahi Esquivel Ramírez","AER","48","0.60416666666666663",7,"September",2011,NA,NA,"Rainforest (modified)",NA,6,NA,"70% Ethanol","YES",21.5826944444444,-88.1573055555556
"119",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Saúl F. Domínguez Guerrero",2010,"México","Yucatán","Umán","Umán","20","52","3.1",89,46,"25","Leonardo Daniel Orozco Rodríguez","LDOR","46","0.4861111111111111",19,"June",2010,"Female",NA,"Tropical forest","Under bush",13,NA,"70% Ethanol","YES",20.8675277777778,-89.7736111111111
"120",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Saúl F. Domínguez Guerrero",2010,"México","Yucatán","Umán","Umán","20","52","24.1",89,46,"26","Leonardo Daniel Orozco Rodríguez","LDOR","47","0.50416666666666665",19,"June",2010,"Female",NA,"Tropical forest","Under bush",12,NA,"70% Ethanol","YES",20.8733611111111,-89.7738888888889
"121",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Saúl F. Domínguez Guerrero",2010,"México","Yucatán","Umán","Umán","20","52","27.9",89,46,"25.7","Leonardo D. Orozco Rodríguez","LDOR","48","0.45833333333333331",20,"June",2010,"Female",NA,"Tropical forest","Under bush",12,NA,"70% Ethanol","YES",20.8744166666667,-89.7738055555556
"122",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Saúl F. Domínguez Guerrero",2010,"México","Yucatán","Umán","Umán","20","52","27.7",89,46,"25.7","Leonardo D. Orozco Rodríguez","LDOR","49","0.54166666666666663",20,"June",2010,"Male",NA,"Tropical forest","Under rock",12,NA,"70% Ethanol","YES",20.8743611111111,-89.7738055555556
"123",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Saúl F. Domínguez Guerrero",2010,"México","Yucatán","Umán","Umán","20","52","27.7",89,46,"25.7","Leonardo D. Orozco Rodríguez","LDOR","50","0.58333333333333337",20,"June",2010,"Male",NA,"Tropical forest","Under bush",12,NA,"70% Ethanol","YES",20.8743611111111,-89.7738055555556
"124",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Saúl F. Domínguez Guerrero",2010,"México","Yucatán","Umán","Umán","20","52","22.8",89,46,"26.9","Saúl F. Domínguez Guerrero","SFDG","117","0.48749999999999999",20,"June",2010,"Male",NA,"Tropical forest","Under rock",8,NA,"70% Ethanol","YES",20.873,-89.7741388888889
"125",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Saúl F. Domínguez Guerrero",2010,"México","Yucatán","Umán","Umán","20","52","22.6",89,46,"25.6","Saúl F. Domínguez Guerrero","SFDG","118","0.52777777777777779",20,"June",2010,"Male",NA,"Tropical forest","Under rock",10,NA,"70% Ethanol","YES",20.8729444444444,-89.7737777777778
"126",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Saúl F. Domínguez Guerrero",2010,"México","Yucatán","Umán","Umán","20","52","22.6",89,46,"25.6","Saúl F. Domínguez Guerrero","SFDG","119","0.61805555555555558",20,"June",2010,"Male",NA,"Tropical forest","Under bush",10,NA,"70% Ethanol","YES",20.8729444444444,-89.7737777777778
"127",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Saúl F. Domínguez Guerrero",2010,"México","Yucatán","Valladolid","Dzinup","20","39","14.9",88,14,"39","Saúl F. Domínguez Guerrero","SFDG","124","0.5444444444444444",23,"June",2010,"Male",NA,"Rainforest","Under rock",27,NA,"70% Ethanol","YES",20.6541388888889,-88.2441666666667
"128",NA,"Sauropsida","Teiidae","Aspidoscelis","angusticeps",NA,"Saúl F. Domínguez Guerrero",2010,"México","Yucatán","Valladolid","Dzinup","20","39","16.399999999999999",88,14,"38.6","Saúl F. Domínguez Guerrero","SFDG","125","0.56041666666666667",23,"June",2010,"Male",NA,"Rainforest","Under rock",27,NA,"70% Ethanol","YES",20.6545555555556,-88.2440555555556
